
2017-08-10 23:44:09,138 proc_top starting

2017-08-10 23:44:19,139
   pid name                  utime  stime  pct
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                2      3   1%

2017-08-10 23:53:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    226  26%
   935 (python)                191     14  21%
    13 (kworker/0:1)             0    122  12%
   938 (python)                 92     30  12%
   936 (python)                 42     10   5%
   931 (vidsrc:src)             21     20   4%
   908 (dataflash_logge)        13     25   4%
   921 (pixrc_udp)               7     31   4%
   919 (python)                 32      3   4%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                0      5   1%

2017-08-10 23:53:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             33    238  27%
   935 (python)                171     14  19%
    13 (kworker/0:1)             0    127  13%
   938 (python)                 72     42  11%
   936 (python)                 43      9   5%
   921 (pixrc_udp)               0     40   4%
   931 (vidsrc:src)             24     16   4%
   908 (dataflash_logge)         9     30   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                0      6   1%
   937 (python)                  6      0   1%

2017-08-10 23:54:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             42    241  28%
   935 (python)                176     22  20%
    13 (kworker/0:1)             0    132  13%
   938 (python)                 74     44  12%
   936 (python)                 41     11   5%
   921 (pixrc_udp)               0     48   5%
   908 (dataflash_logge)        13     29   4%
   931 (vidsrc:src)             25     17   4%
   919 (python)                 28      7   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  5      2   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               1      4   1%

2017-08-10 23:54:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             37    228  27%
   935 (python)                175     17  19%
    13 (kworker/0:1)             0    124  12%
   938 (python)                 78     38  12%
   936 (python)                 35     16   5%
   921 (pixrc_udp)               0     40   4%
   931 (vidsrc:src)             28     12   4%
   908 (dataflash_logge)         5     34   4%
   919 (python)                 28      6   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               0      5   1%

2017-08-10 23:54:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             34    231  27%
   935 (python)                171     16  19%
    13 (kworker/0:1)             0    123  12%
   938 (python)                 81     35  12%
   936 (python)                 46      6   5%
   921 (pixrc_udp)               0     47   5%
   931 (vidsrc:src)             29     12   4%
   908 (dataflash_logge)        13     26   4%
   919 (python)                 36      0   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                1      5   1%

2017-08-10 23:54:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             40    207  25%
   935 (python)                173     15  19%
    13 (kworker/0:1)             0    116  12%
   938 (python)                 86     27  11%
   936 (python)                 41      9   5%
   931 (vidsrc:src)             27     12   4%
   908 (dataflash_logge)        11     25   4%
   919 (python)                 30      2   3%
   921 (pixrc_udp)               0     27   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               3      2   1%
   924 (telem_up)                0      5   1%

2017-08-10 23:54:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             43    233  28%
   935 (python)                175     17  19%
    13 (kworker/0:1)             0    130  13%
   938 (python)                 92     24  12%
   936 (python)                 43      8   5%
   921 (pixrc_udp)               0     43   4%
   931 (vidsrc:src)             26     15   4%
   908 (dataflash_logge)        11     28   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  5      1   1%
   926 (pixrc_ser)               0      5   1%

2017-08-10 23:54:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    227  27%
   935 (python)                176     11  19%
    13 (kworker/0:1)             0    123  12%
   938 (python)                 73     42  12%
   936 (python)                 32     20   5%
   931 (vidsrc:src)             23     18   4%
   908 (dataflash_logge)        14     25   4%
   919 (python)                 25      9   3%
   921 (pixrc_udp)               4     18   2%
    24 (ipu1_task)               0     11   1%
   937 (python)                  5      2   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-10 23:55:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             31    222  25%
   935 (python)                177     13  19%
    13 (kworker/0:1)             0    119  12%
   938 (python)                 78     37  12%
   936 (python)                 41      9   5%
   931 (vidsrc:src)             28     11   4%
   921 (pixrc_udp)              18     20   4%
   908 (dataflash_logge)        10     27   4%
   919 (python)                 27      7   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               1      5   1%
   924 (telem_up)                2      4   1%
   937 (python)                  4      2   1%

2017-08-10 23:55:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             39    213  25%
   935 (python)                169     16  19%
    13 (kworker/0:1)             0    117  12%
   938 (python)                 84     29  11%
   936 (python)                 41     11   5%
   931 (vidsrc:src)             21     19   4%
   921 (pixrc_udp)               6     32   4%
   908 (dataflash_logge)        11     25   4%
   919 (python)                 32      2   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   924 (telem_up)                2      4   1%
   926 (pixrc_ser)               0      5   1%

2017-08-10 23:55:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             42    223  27%
   935 (python)                185     19  20%
    13 (kworker/0:1)             0    124  12%
   938 (python)                 88     33  12%
   936 (python)                 37     13   5%
   931 (vidsrc:src)             27     14   4%
   908 (dataflash_logge)        11     28   4%
   921 (pixrc_udp)              13     24   4%
   919 (python)                 26      8   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               2      3   1%

2017-08-10 23:55:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             37    220  26%
   935 (python)                176     14  19%
    13 (kworker/0:1)             0    120  12%
   938 (python)                 86     30  12%
   936 (python)                 43      9   5%
   931 (vidsrc:src)             25     15   4%
   921 (pixrc_udp)              11     27   4%
   908 (dataflash_logge)        11     26   4%
   919 (python)                 21     12   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  5      1   1%
   924 (telem_up)                0      5   1%

2017-08-10 23:55:49,145
   pid name                  utime  stime  pct
   923 (telem_down)             35    219  25%
   935 (python)                175     14  19%
    13 (kworker/0:1)             0    119  12%
   938 (python)                 79     36  12%
   936 (python)                 39     11   5%
   931 (vidsrc:src)             23     16   4%
   921 (pixrc_udp)               6     32   4%
   908 (dataflash_logge)        10     26   4%
   919 (python)                 25      9   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               1      4   1%

2017-08-10 23:55:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             35    239  27%
